"batsman","bowler","P0","P1","P2","P3","P4","P6"
"J Botha","B Kumar",0.5,0,0,0,0,0.5
"J Botha","B Lee",0,0.714285714285714,0.285714285714286,0,0,0
"J Botha","BA Bhatt",0.5,0.5,0,0,0,0
"J Botha","BE Hendricks",1,0,0,0,0,0
"J Botha","CK Langeveldt",0.4,0.4,0,0,0.2,0
"J Botha","DE Bollinger",0.666666666666667,0.333333333333333,0,0,0,0
"J Botha","DJ Bravo",0.428571428571429,0.428571428571429,0.142857142857143,0,0,0
"J Botha","DP Nannes",1,0,0,0,0,0
"J Botha","DT Christian",0.0909090909090909,0.454545454545455,0.0909090909090909,0.0909090909090909,0.181818181818182,0.0909090909090909
"J Botha","DW Steyn",0.5625,0.3125,0,0,0.125,0
"J Botha","Harbhajan Singh",0.454545454545455,0.272727272727273,0.181818181818182,0,0,0.0909090909090909
"J Botha","I Sharma",0.5,0.3,0.1,0,0.1,0
"J Botha","IK Pathan",0,1,0,0,0,0
"J Botha","JE Taylor",1,0,0,0,0,0
"J Botha","JO Holder",0.461538461538462,0.153846153846154,0.0769230769230769,0,0.230769230769231,0.0769230769230769
"J Botha","KA Pollard",0.166666666666667,0.5,0.333333333333333,0,0,0
"J Botha","KK Cooper",0.5,0.5,0,0,0,0
"J Botha","L Balaji",0.333333333333333,0.5,0,0,0.166666666666667,0
"J Botha","LR Shukla",0.4,0.2,0.2,0,0.2,0
"J Botha","M Kartik",0,1,0,0,0,0
"J Botha","M Morkel",0.545454545454545,0.363636363636364,0.0909090909090909,0,0,0
"J Botha","M Muralitharan",0,0,0,0,1,0
"J Botha","MC Henriques",0,1,0,0,0,0
"J Botha","MF Maharoof",0.125,0.625,0,0,0.25,0
"J Botha","MM Patel",0.4,0.2,0.4,0,0,0
"J Botha","MM Sharma",0.75,0.25,0,0,0,0
"J Botha","NL McCullum",0.333333333333333,0.666666666666667,0,0,0,0
"J Botha","NLTC Perera",1,0,0,0,0,0
"J Botha","P Kumar",0,0.5,0.5,0,0,0
"J Botha","PP Ojha",0.0769230769230769,0.384615384615385,0.230769230769231,0,0.230769230769231,0.0769230769230769
"J Botha","R Ashwin",0.5,0.5,0,0,0,0
"J Botha","R Bhatia",1,0,0,0,0,0
"J Botha","R Sathish",0.5,0.25,0.25,0,0,0
"J Botha","R Sharma",0.5,0,0.5,0,0,0
"J Botha","R Shukla",0,1,0,0,0,0
"J Botha","R Vinay Kumar",0,0.5,0,0,0.5,0
"J Botha","RA Jadeja",0.363636363636364,0.545454545454545,0,0,0.0909090909090909,0
"J Botha","RE van der Merwe",0,0.625,0.125,0,0.25,0
"J Botha","RJ Harris",0,1,0,0,0,0
"J Botha","S Aravind",0.5,0.5,0,0,0,0
"J Botha","S Nadeem",0.25,0.5,0.125,0,0.125,0
"J Botha","S Randiv",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"J Botha","SB Jakati",0.25,0.5,0.25,0,0,0
"J Botha","Shakib Al Hasan",0.5,0.5,0,0,0,0
"J Botha","SL Malinga",0.333333333333333,0.222222222222222,0.222222222222222,0,0.222222222222222,0
"J Botha","SP Narine",0.75,0.25,0,0,0,0
"J Botha","ST Jayasuriya",0.333333333333333,0.666666666666667,0,0,0,0
"J Botha","TM Dilshan",0,1,0,0,0,0
"J Botha","V Kohli",0.3,0.5,0.2,0,0,0
"J Botha","V Pratap Singh",0,1,0,0,0,0
"J Botha","VY Mahesh",0.5,0.333333333333333,0.166666666666667,0,0,0
"J Botha","Yuvraj Singh",0.5,0,0.25,0,0.25,0
"J Botha","Z Khan",0,0.2,0,0,0.8,0
"J Suchith","Anureet Singh",0.5,0.5,0,0,0,0
"J Suchith","AR Patel",0.25,0.375,0,0,0.25,0.125
"J Suchith","B Kumar",0.25,0,0.75,0,0,0
"J Suchith","CH Morris",1,0,0,0,0,0
"J Suchith","DJ Bravo",0,1,0,0,0,0
"J Suchith","MA Starc",0,1,0,0,0,0
"J Suchith","MG Johnson",0.5,0,0,0,0.25,0.25
"J Suchith","R Dhawan",0.571428571428571,0.285714285714286,0,0,0.142857142857143,0
"J Suchith","TA Boult",0,0.5,0.5,0,0,0
"J Suchith","YS Chahal",0.5,0,0.5,0,0,0
"J Syed Mohammad","AB Dinda",0,1,0,0,0,0
"J Syed Mohammad","Anand Rajan",0,0,0,0,1,0
"J Syed Mohammad","DE Bollinger",0.5,0.5,0,0,0,0
"J Syed Mohammad","DR Smith",0.666666666666667,0,0.333333333333333,0,0,0
"J Syed Mohammad","Harbhajan Singh",0.6,0.4,0,0,0,0
"J Syed Mohammad","JR Hopes",0.333333333333333,0.666666666666667,0,0,0,0
"J Syed Mohammad","SK Raina",0,1,0,0,0,0
"J Syed Mohammad","SL Malinga",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"J Syed Mohammad","UT Yadav",0.428571428571429,0.285714285714286,0,0,0.285714285714286,0
"J Theron","Azhar Mahmood",0,1,0,0,0,0
"J Theron","L Balaji",1,0,0,0,0,0
"J Theron","P Awana",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"J Theron","P Kumar",1,0,0,0,0,0
"J Theron","R Vinay Kumar",0,1,0,0,0,0
"J Theron","SW Tait",0.5,0.5,0,0,0,0
"J Theron","YK Pathan",0.5,0.5,0,0,0,0
"J Yadav","Iqbal Abdulla",0,1,0,0,0,0
"J Yadav","R Ashwin",0.8,0.2,0,0,0,0
"J Yadav","SR Watson",0.5,0.5,0,0,0,0
"JA Morkel","A Kumble",0.222222222222222,0.555555555555556,0.111111111111111,0,0,0.111111111111111
"JA Morkel","A Mishra",0.5,0.5,0,0,0,0
"JA Morkel","A Mithun",0.666666666666667,0.333333333333333,0,0,0,0
"JA Morkel","A Nehra",0.2,0.666666666666667,0,0,0.133333333333333,0
"JA Morkel","A Singh",0,0.5,0.5,0,0,0
"JA Morkel","A Symonds",0.142857142857143,0.714285714285714,0,0,0,0.142857142857143
"JA Morkel","AA Jhunjhunwala",0.466666666666667,0.2,0.266666666666667,0,0,0.0666666666666667
"JA Morkel","AB Agarkar",0.333333333333333,0.333333333333333,0,0,0.111111111111111,0.222222222222222
"JA Morkel","AB Dinda",0.5,0.5,0,0,0,0
"JA Morkel","AM Salvi",0.333333333333333,0.666666666666667,0,0,0,0
"JA Morkel","Azhar Mahmood",0.428571428571429,0.285714285714286,0,0,0.142857142857143,0.142857142857143
"JA Morkel","B Kumar",0.25,0.5,0.25,0,0,0
"JA Morkel","B Lee",0.285714285714286,0.571428571428571,0.142857142857143,0,0,0
"JA Morkel","BAW Mendis",0,1,0,0,0,0
"JA Morkel","CH Gayle",0.666666666666667,0.333333333333333,0,0,0,0
"JA Morkel","D Salunkhe",0,1,0,0,0,0
"JA Morkel","DJ Bravo",0.277777777777778,0.388888888888889,0.111111111111111,0,0.166666666666667,0.0555555555555556
"JA Morkel","DJ Hussey",0,1,0,0,0,0
"JA Morkel","DL Vettori",0.333333333333333,0.333333333333333,0.111111111111111,0,0.111111111111111,0.111111111111111
"JA Morkel","DP Nannes",0.5,0.5,0,0,0,0
"JA Morkel","DP Vijaykumar",0,1,0,0,0,0
"JA Morkel","DS Kulkarni",0.714285714285714,0.142857142857143,0,0,0.142857142857143,0
"JA Morkel","DW Steyn",0.538461538461538,0.384615384615385,0,0,0.0769230769230769,0
"JA Morkel","FH Edwards",1,0,0,0,0,0
"JA Morkel","GD McGrath",0.5,0,0,0,0.5,0
"JA Morkel","GJ Maxwell",0.25,0.333333333333333,0.166666666666667,0,0,0.25
"JA Morkel","Harbhajan Singh",0.375,0,0.375,0,0,0.25
"JA Morkel","Harmeet Singh",0,1,0,0,0,0
"JA Morkel","I Sharma",0.333333333333333,0.166666666666667,0,0,0,0.5
"JA Morkel","IC Pandey",0.384615384615385,0.307692307692308,0.153846153846154,0,0.153846153846154,0
"JA Morkel","IK Pathan",0.125,0.75,0,0,0.125,0
"JA Morkel","Iqbal Abdulla",0.714285714285714,0.285714285714286,0,0,0,0
"JA Morkel","J Theron",0.166666666666667,0.833333333333333,0,0,0,0
"JA Morkel","JD Unadkat",0.2,0.4,0,0,0.4,0
"JA Morkel","JE Taylor",1,0,0,0,0,0
"JA Morkel","JH Kallis",0.411764705882353,0.352941176470588,0.0588235294117647,0,0.117647058823529,0.0588235294117647
"JA Morkel","JJ van der Wath",0.5,0.5,0,0,0,0
"JA Morkel","JP Faulkner",0,1,0,0,0,0
"JA Morkel","JR Hopes",0,1,0,0,0,0
"JA Morkel","KA Pollard",0.538461538461538,0.461538461538462,0,0,0,0
"JA Morkel","KW Richardson",0.5,0.25,0.25,0,0,0
"JA Morkel","L Balaji",0.428571428571429,0.5,0.0714285714285714,0,0,0
"JA Morkel","M Morkel",0.333333333333333,0.666666666666667,0,0,0,0
"JA Morkel","MG Johnson",0.5,0.5,0,0,0,0
"JA Morkel","MM Patel",0.117647058823529,0.588235294117647,0.117647058823529,0,0.0588235294117647,0.117647058823529
"JA Morkel","MM Sharma",0.333333333333333,0.444444444444444,0,0,0.222222222222222,0
"JA Morkel","Mohammad Asif",0,0.5,0,0,0.5,0
"JA Morkel","MR Marsh",0.25,0.5,0,0,0,0.25
"JA Morkel","MS Gony",0,1,0,0,0,0
"JA Morkel","NLTC Perera",0,1,0,0,0,0
"JA Morkel","P Awana",0.272727272727273,0.545454545454545,0,0,0.181818181818182,0
"JA Morkel","P Kumar",0.35,0.55,0,0,0.1,0
"JA Morkel","P Negi",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333
"JA Morkel","Pankaj Singh",0.2,0.5,0,0,0.2,0.1
"JA Morkel","PJ Sangwan",0.461538461538462,0.307692307692308,0,0,0.0769230769230769,0.153846153846154
"JA Morkel","PP Chawla",0.3,0.6,0.1,0,0,0
"JA Morkel","PP Ojha",0.333333333333333,0.5,0.111111111111111,0,0,0.0555555555555556
"JA Morkel","PV Tambe",1,0,0,0,0,0
"JA Morkel","R Ashwin",0.526315789473684,0.368421052631579,0.0526315789473684,0,0.0526315789473684,0
"JA Morkel","R Bhatia",0.333333333333333,0.666666666666667,0,0,0,0
"JA Morkel","R Dhawan",0.25,0.75,0,0,0,0
"JA Morkel","R Sathish",0.166666666666667,0.666666666666667,0,0,0,0.166666666666667
"JA Morkel","R Sharma",1,0,0,0,0,0
"JA Morkel","R Vinay Kumar",0.214285714285714,0.428571428571429,0.142857142857143,0,0.142857142857143,0.0714285714285714
"JA Morkel","RA Jadeja",0.5,0.166666666666667,0,0,0.166666666666667,0.166666666666667
"JA Morkel","RE van der Merwe",0.428571428571429,0.571428571428571,0,0,0,0
"JA Morkel","RG Sharma",0.25,0.5,0.125,0,0,0.125
"JA Morkel","RJ Harris",0.5,0.5,0,0,0,0
"JA Morkel","RP Singh",0.3,0.45,0.05,0.05,0.1,0.05
"JA Morkel","RR Powar",1,0,0,0,0,0
"JA Morkel","S Aravind",0,0.25,0.25,0,0,0.5
"JA Morkel","S Narwal",0,0.5,0,0,0,0.5
"JA Morkel","SB Bangar",0.4,0.2,0.2,0,0.2,0
"JA Morkel","SB Styris",0.625,0.25,0,0,0,0.125
"JA Morkel","Shahid Afridi",0.333333333333333,0.666666666666667,0,0,0,0
"JA Morkel","Shivam Sharma",0.75,0,0.25,0,0,0
"JA Morkel","Shoaib Ahmed",0,0.5,0,0,0.5,0
"JA Morkel","SK Trivedi",0.6,0.4,0,0,0,0
"JA Morkel","SK Warne",0.307692307692308,0.230769230769231,0.102564102564103,0,0.153846153846154,0.205128205128205
"JA Morkel","SL Malinga",0,0,1,0,0,0
"JA Morkel","Sohail Tanvir",0.375,0.375,0.125,0,0.125,0
"JA Morkel","SP Narine",0,0.25,0.5,0,0,0.25
"JA Morkel","SR Watson",0.571428571428571,0.238095238095238,0.0952380952380952,0,0.0476190476190476,0.0476190476190476
"JA Morkel","SW Tait",0.363636363636364,0.363636363636364,0.0909090909090909,0,0.181818181818182,0
"JA Morkel","TL Suman",0,1,0,0,0,0
"JA Morkel","TM Dilshan",1,0,0,0,0,0
"JA Morkel","TP Sudhindra",0.5,0,0.5,0,0,0
"JA Morkel","UT Yadav",0.555555555555556,0.333333333333333,0,0,0.111111111111111,0
"JA Morkel","V Kohli",0,0,0.166666666666667,0,0.333333333333333,0.5
"JA Morkel","V Pratap Singh",0.25,0.25,0.25,0,0.25,0
"JA Morkel","V Sehwag",0.363636363636364,0.272727272727273,0,0,0.0909090909090909,0.272727272727273
"JA Morkel","VRV Singh",0,0.428571428571429,0.285714285714286,0,0.285714285714286,0
"JA Morkel","VY Mahesh",0.571428571428571,0.285714285714286,0,0,0.142857142857143,0
"JA Morkel","WPUJC Vaas",0,0.666666666666667,0.333333333333333,0,0,0
"JA Morkel","Y Venugopal Rao",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333
"JA Morkel","YK Pathan",0.387096774193548,0.354838709677419,0.032258064516129,0,0.129032258064516,0.0967741935483871
"JA Morkel","Z Khan",0.307692307692308,0.461538461538462,0.0769230769230769,0,0.153846153846154,0
"Jaskaran Singh","CK Langeveldt",0.5,0.5,0,0,0,0
"Jaskaran Singh","Harbhajan Singh",0.75,0.25,0,0,0,0
"Jaskaran Singh","I Sharma",0,0.5,0.5,0,0,0
"Jaskaran Singh","S Sreesanth",0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"JC Buttler","A Choudhary",0.4,0.4,0.2,0,0,0
"JC Buttler","A Mishra",1,0,0,0,0,0
"JC Buttler","A Nehra",0.4,0.2,0.2,0,0.2,0
"JC Buttler","AB Dinda",0.333333333333333,0,0,0,0.333333333333333,0
"JC Buttler","AD Russell",0.2,0.4,0,0,0.2,0.2
"JC Buttler","AF Milne",0,0.25,0,0,0.75,0
"JC Buttler","AJ Tye",0.333333333333333,0.666666666666667,0,0,0,0
"JC Buttler","Ankit Soni",0.666666666666667,0.333333333333333,0,0,0,0
"JC Buttler","AR Patel",0.181818181818182,0.545454545454545,0.0909090909090909,0,0.0909090909090909,0.0909090909090909
"JC Buttler","AS Rajpoot",1,0,0,0,0,0
"JC Buttler","B Kumar",0.625,0.125,0,0,0.25,0
"JC Buttler","BA Stokes",0.714285714285714,0,0,0,0,0.285714285714286
"JC Buttler","Basil Thampi",0.375,0.25,0,0,0.25,0.125
"JC Buttler","BB Sran",0.666666666666667,0.333333333333333,0,0,0,0
"JC Buttler","Bipul Sharma",0.2,0.6,0.2,0,0,0
"JC Buttler","CH Morris",0.384615384615385,0.230769230769231,0,0,0.230769230769231,0.153846153846154
"JC Buttler","CJ Jordan",0,0.5,0,0,0,0.5
"JC Buttler","CR Woakes",0.5,0.25,0.125,0,0,0.125
"JC Buttler","DJ Bravo",0.5,0.333333333333333,0.166666666666667,0,0,0
"JC Buttler","DL Chahar",0.545454545454545,0,0.0909090909090909,0,0.272727272727273,0.0909090909090909
"JC Buttler","DR Smith",0.363636363636364,0.454545454545455,0.0909090909090909,0,0.0909090909090909,0
"JC Buttler","DS Kulkarni",0.75,0.125,0,0,0.125,0
"JC Buttler","GB Hogg",0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0.166666666666667
"JC Buttler","I Sharma",0.375,0.375,0,0,0.25,0
"JC Buttler","Imran Tahir",0.25,0.5,0.25,0,0,0
"JC Buttler","Iqbal Abdulla",0.25,0.375,0,0,0.125,0.25
"JC Buttler","JD Unadkat",0.25,0.5,0,0,0.25,0
"JC Buttler","JP Faulkner",0.5,0.333333333333333,0,0,0.166666666666667,0
"JC Buttler","JW Hastings",0.5,0.375,0.125,0,0,0
"JC Buttler","K Rabada",0.666666666666667,0.222222222222222,0,0,0,0.111111111111111
"JC Buttler","KC Cariappa",0.5,0.5,0,0,0,0
"JC Buttler","Kuldeep Yadav",0.25,0.625,0,0,0.125,0
"JC Buttler","M Ashwin",0.142857142857143,0.571428571428571,0.142857142857143,0,0,0.142857142857143
"JC Buttler","MC Henriques",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"JC Buttler","MM Patel",0.666666666666667,0.166666666666667,0,0,0.166666666666667,0
"JC Buttler","MM Sharma",0.444444444444444,0,0,0,0.555555555555556,0
"JC Buttler","MP Stoinis",0.166666666666667,0.666666666666667,0,0,0.166666666666667,0
"JC Buttler","MR Marsh",1,0,0,0,0,0
"JC Buttler","NLTC Perera",0,0.5,0,0,0.5,0
"JC Buttler","P Kumar",0.8,0.0666666666666667,0,0,0.133333333333333,0
"JC Buttler","P Negi",0.5,0,0.5,0,0,0
"JC Buttler","P Sahu",0,0.666666666666667,0,0,0,0.333333333333333
"JC Buttler","R Ashwin",0,1,0,0,0,0
"JC Buttler","R Bhatia",0.333333333333333,0.666666666666667,0,0,0,0
"JC Buttler","RA Jadeja",0.181818181818182,0.545454545454545,0.0909090909090909,0,0.0909090909090909,0.0909090909090909
"JC Buttler","S Aravind",0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
"JC Buttler","S Badree",0.666666666666667,0.333333333333333,0,0,0,0
"JC Buttler","Sandeep Sharma",0.333333333333333,0.277777777777778,0.0555555555555556,0,0.111111111111111,0.222222222222222
"JC Buttler","SB Jakati",0.363636363636364,0.545454545454545,0.0909090909090909,0,0,0
"JC Buttler","Shakib Al Hasan",0.25,0.5,0.25,0,0,0
"JC Buttler","SM Boland",0,0.5,0.5,0,0,0
"JC Buttler","SN Thakur",0,0,0.333333333333333,0,0.666666666666667,0
"JC Buttler","SP Narine",0.666666666666667,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0.0833333333333333
"JC Buttler","SR Watson",0.2,0.6,0,0,0.2,0
"JC Buttler","STR Binny",0.25,0.75,0,0,0,0
"JC Buttler","Swapnil Singh",0,1,0,0,0,0
"JC Buttler","TA Boult",0.5,0.25,0,0,0.25,0
"JC Buttler","VR Aaron",0.222222222222222,0.444444444444444,0.111111111111111,0,0.111111111111111,0.111111111111111
"JC Buttler","Washington Sundar",0.75,0.25,0,0,0,0
"JC Buttler","YS Chahal",0.4,0.4,0,0,0,0.2
"JC Buttler","Z Khan",0.555555555555556,0.222222222222222,0,0,0.222222222222222,0
"JD Ryder","A Chandila",0.5,0.5,0,0,0,0
"JD Ryder","A Mishra",0,0,0,0,1,0
"JD Ryder","A Mithun",0.25,0.5,0,0,0.125,0.125
"JD Ryder","AB Agarkar",1,0,0,0,0,0
"JD Ryder","AB Dinda",0.75,0.25,0,0,0,0
"JD Ryder","AD Mascarenhas",0.5,0.5,0,0,0,0
"JD Ryder","AD Mathews",0,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"JD Ryder","AG Murtaza",0.555555555555556,0.222222222222222,0.111111111111111,0,0.111111111111111,0
"JD Ryder","AL Menaria",0,0.5,0,0,0.5,0
"JD Ryder","AM Nayar",0,1,0,0,0,0
"JD Ryder","AN Ahmed",1,0,0,0,0,0
"JD Ryder","Ankit Sharma",0.5,0.25,0,0,0.25,0
"JD Ryder","B Lee",0.75,0.25,0,0,0,0
"JD Ryder","BA Bhatt",0.666666666666667,0.333333333333333,0,0,0,0
"JD Ryder","BAW Mendis",0.5,0.5,0,0,0,0
"JD Ryder","CH Gayle",0,0.75,0.25,0,0,0
"JD Ryder","DE Bollinger",0.5,0.166666666666667,0.0833333333333333,0,0.25,0
"JD Ryder","DJ Bravo",0.333333333333333,0.333333333333333,0.111111111111111,0,0.111111111111111,0.111111111111111
"JD Ryder","DJ Hussey",0,0.5,0,0,0.5,0
"JD Ryder","DL Vettori",0.142857142857143,0.714285714285714,0,0,0.142857142857143,0
"JD Ryder","DT Christian",1,0,0,0,0,0
"JD Ryder","DW Steyn",0.625,0.0625,0,0.0625,0.1875,0.0625
"JD Ryder","FH Edwards",1,0,0,0,0,0
"JD Ryder","Harbhajan Singh",0.5,0.5,0,0,0,0
"JD Ryder","HV Patel",0.444444444444444,0.333333333333333,0,0,0.111111111111111,0.111111111111111
"JD Ryder","I Sharma",0.375,0.25,0,0,0.375,0
"JD Ryder","IK Pathan",0.52,0.2,0.08,0.04,0.12,0.04
"JD Ryder","Iqbal Abdulla",0.333333333333333,0.5,0,0,0,0.166666666666667
"JD Ryder","J Botha",0.5,0.1,0.2,0,0.2,0
"JD Ryder","J Syed Mohammad",0.5,0.5,0,0,0,0
"JD Ryder","JA Morkel",0.333333333333333,0.5,0,0,0.166666666666667,0
"JD Ryder","JP Duminy",0.363636363636364,0.363636363636364,0.0909090909090909,0,0,0.181818181818182
"JD Ryder","JR Hopes",0,1,0,0,0,0
"JD Ryder","KMDN Kulasekara",0.392857142857143,0.214285714285714,0.142857142857143,0,0.25,0
"JD Ryder","KP Pietersen",0.166666666666667,0.666666666666667,0,0,0.166666666666667,0
"JD Ryder","L Balaji",0.714285714285714,0.285714285714286,0,0,0,0
"JD Ryder","M Kartik",0.4,0.6,0,0,0,0
"JD Ryder","M Morkel",0.166666666666667,0.416666666666667,0.0833333333333333,0,0.25,0.0833333333333333
"JD Ryder","M Muralitharan",0,0.5,0,0,0.5,0
"JD Ryder","MM Patel",0.625,0.25,0,0,0.125,0
"JD Ryder","NJ Rimmington",0.4,0,0.4,0,0.2,0
"JD Ryder","P Awana",0.6,0.4,0,0,0,0
"JD Ryder","P Kumar",0.592592592592593,0.222222222222222,0,0.037037037037037,0.148148148148148,0
"JD Ryder","PP Ojha",0.333333333333333,0.666666666666667,0,0,0,0
"JD Ryder","R Ashwin",0.35,0.55,0.05,0,0,0.05
"JD Ryder","R McLaren",0.444444444444444,0.111111111111111,0,0,0.444444444444444,0
"JD Ryder","R Vinay Kumar",0.5,0.25,0.25,0,0,0
"JD Ryder","RP Singh",0.5,0,0.166666666666667,0,0.333333333333333,0
"JD Ryder","RR Bose",0.416666666666667,0,0.166666666666667,0,0.416666666666667,0
"JD Ryder","S Aravind",0.444444444444444,0.222222222222222,0.111111111111111,0,0.222222222222222,0
"JD Ryder","S Nadeem",0.235294117647059,0.470588235294118,0.117647058823529,0,0.0588235294117647,0.117647058823529
"JD Ryder","Shakib Al Hasan",0.571428571428571,0.285714285714286,0,0,0,0.142857142857143
"JD Ryder","SJ Srivastava",0.5,0.25,0,0,0.25,0
"JD Ryder","SK Raina",0.272727272727273,0.727272727272727,0,0,0,0
"JD Ryder","SL Malinga",0.75,0,0,0,0.25,0
"JD Ryder","SP Narine",0.666666666666667,0,0.333333333333333,0,0,0
"JD Ryder","TM Dilshan",0,1,0,0,0,0
"JD Ryder","UT Yadav",0.333333333333333,0.222222222222222,0.0555555555555556,0,0.222222222222222,0.166666666666667
"JD Ryder","V Sehwag",0.5,0.25,0,0,0.25,0
"JD Ryder","VY Mahesh",0.25,0.25,0,0,0.5,0
"JD Ryder","Y Nagar",0.25,0.75,0,0,0,0
"JD Ryder","Y Venugopal Rao",0.5,0,0.166666666666667,0,0,0.333333333333333
"JD Ryder","YA Abdulla",0.75,0.25,0,0,0,0
"JD Ryder","YK Pathan",0.8,0.2,0,0,0,0
"JD Ryder","Z Khan",0.142857142857143,0.428571428571429,0.142857142857143,0,0.214285714285714,0.0714285714285714
"JD Unadkat","AF Milne",0.6,0.4,0,0,0,0
"JD Unadkat","I Sharma",0,1,0,0,0,0
"JD Unadkat","L Balaji",0,1,0,0,0,0
"JD Unadkat","MG Johnson",1,0,0,0,0,0
"JD Unadkat","R Ashwin",1,0,0,0,0,0
"JD Unadkat","RA Jadeja",0,1,0,0,0,0
"JDP Oram","A Kumble",0,1,0,0,0,0
"JDP Oram","A Nehra",0.5,0.5,0,0,0,0
"JDP Oram","B Akhil",0.666666666666667,0.333333333333333,0,0,0,0
"JDP Oram","B Lee",0,1,0,0,0,0
"JDP Oram","BJ Hodge",1,0,0,0,0,0
"JDP Oram","DJ Bravo",0.666666666666667,0.333333333333333,0,0,0,0
"JDP Oram","DP Nannes",1,0,0,0,0,0
"JDP Oram","FH Edwards",0.428571428571429,0.285714285714286,0.142857142857143,0,0.142857142857143,0
"JDP Oram","IK Pathan",0.666666666666667,0.166666666666667,0,0,0,0.166666666666667
"JDP Oram","JR Hopes",0,1,0,0,0,0
"JDP Oram","MA Khote",0,0.5,0,0,0.5,0
"JDP Oram","MM Patel",0.666666666666667,0.333333333333333,0,0,0,0
"JDP Oram","P Kumar",0,0.75,0,0,0,0.25
"JDP Oram","PP Chawla",0.2,0.6,0.2,0,0,0
"JDP Oram","PP Ojha",0.5,0.5,0,0,0,0
"JDP Oram","R Bhatia",0.333333333333333,0.666666666666667,0,0,0,0
"JDP Oram","R Vinay Kumar",1,0,0,0,0,0
"JDP Oram","RA Jadeja",0,1,0,0,0,0
"JDP Oram","RE van der Merwe",0.555555555555556,0.444444444444444,0,0,0,0
"JDP Oram","RG Sharma",0.4,0.4,0,0,0.2,0
"JDP Oram","RP Singh",0.6,0.2,0,0,0.2,0
"JDP Oram","RR Powar",0.666666666666667,0.333333333333333,0,0,0,0
"JDP Oram","S Sreesanth",0.666666666666667,0.166666666666667,0,0,0.166666666666667,0
"JDP Oram","Shoaib Ahmed",0.25,0.375,0,0,0.125,0.25
"JDP Oram","SK Warne",0.75,0.25,0,0,0,0
"JDP Oram","ST Jayasuriya",0.333333333333333,0.333333333333333,0,0,0,0.333333333333333
"JDP Oram","WA Mota",0.2,0.7,0.1,0,0,0
"JDP Oram","Y Gnaneswara Rao",1,0,0,0,0,0
"JDP Oram","Y Venugopal Rao",0,1,0,0,0,0
"JDS Neesham","AR Patel",0.6,0.2,0.2,0,0,0
"JDS Neesham","BW Hilfenhaus",0,0.5,0.5,0,0,0
"JDS Neesham","DR Smith",0.25,0.25,0.5,0,0,0
"JDS Neesham","Karanveer Singh",0.75,0.125,0.125,0,0,0
"JDS Neesham","MG Johnson",0.5,0.25,0,0,0.25,0
"JDS Neesham","PP Chawla",0.714285714285714,0.142857142857143,0,0,0,0.142857142857143
"JDS Neesham","R Ashwin",0,1,0,0,0,0
"JDS Neesham","R Dhawan",0.666666666666667,0.333333333333333,0,0,0,0
"JDS Neesham","RA Jadeja",0.375,0.125,0.25,0,0.25,0
"JDS Neesham","SP Narine",0.75,0.25,0,0,0,0
"JE Taylor","DE Bollinger",0.5,0.5,0,0,0,0
"JE Taylor","JA Morkel",0.5,0,0.5,0,0,0
"JEC Franklin","A Ashish Reddy",1,0,0,0,0,0
"JEC Franklin","A Mishra",0.142857142857143,0.571428571428571,0.285714285714286,0,0,0
"JEC Franklin","A Nehra",0.5,0,0,0,0.333333333333333,0.166666666666667
"JEC Franklin","A Singh",0.5,0.5,0,0,0,0
"JEC Franklin","AB Dinda",0.8,0.2,0,0,0,0
"JEC Franklin","AC Thomas",0.666666666666667,0,0.166666666666667,0,0.166666666666667,0
"JEC Franklin","Azhar Mahmood",0.3,0.6,0,0,0.1,0
"JEC Franklin","B Kumar",0.5,0.333333333333333,0.0833333333333333,0,0,0.0833333333333333
"JEC Franklin","B Lee",0.2,0.4,0.4,0,0,0
"JEC Franklin","BA Bhatt",0.153846153846154,0.538461538461538,0,0,0.153846153846154,0.153846153846154
"JEC Franklin","BW Hilfenhaus",1,0,0,0,0,0
"JEC Franklin","CH Gayle",0.333333333333333,0.666666666666667,0,0,0,0
"JEC Franklin","DE Bollinger",0.5,0.25,0,0,0.25,0
"JEC Franklin","DJ Bravo",0.6,0.4,0,0,0,0
"JEC Franklin","DJ Hussey",0,1,0,0,0,0
"JEC Franklin","DL Vettori",0.25,0.625,0.125,0,0,0
"JEC Franklin","DT Christian",0.4,0.2,0.2,0,0.2,0
"JEC Franklin","DW Steyn",0.7,0.3,0,0,0,0
"JEC Franklin","Iqbal Abdulla",0.285714285714286,0.428571428571429,0,0,0.142857142857143,0.142857142857143
"JEC Franklin","J Botha",0,0.5,0,0,0.5,0
"JEC Franklin","J Syed Mohammad",0.75,0.25,0,0,0,0
"JEC Franklin","JA Morkel",0.357142857142857,0.571428571428571,0,0,0,0.0714285714285714
